,Velocity,Note,Start,Duration
1621,64,34,1092.0,1.0
1622,64,28,1092.0,1.0
1623,64,12,1093.0,1.0
1624,64,13,1094.0,1.0
1625,64,11,1094.0,1.0
1626,64,26,1095.0,1.0
1627,64,18,1096.0,1.0
1628,64,8,1096.0,1.0
1629,64,10,1096.0,1.0
1630,64,10,1097.0,1.0
1631,64,1,1098.0,1.0
1632,64,4,1099.0,1.0
1633,64,23,1100.0,1.0
1634,64,19,1100.0,1.0
1635,64,8,1100.0,1.0
1636,64,21,1102.0,1.0
1637,64,1,1102.0,1.0
1638,64,12,1103.0,1.0
1639,64,8,1104.0,1.0
1640,64,0,1105.0,1.0
1641,64,29,1106.0,1.0
1642,64,32,1107.0,1.0
1643,64,16,1108.0,1.0
1644,64,1,1108.0,1.0
1645,64,27,1109.0,1.0
1646,64,4,1110.0,1.0
1647,64,12,1110.0,1.0
1648,64,22,1110.0,1.0
1649,64,5,1111.0,1.0
1650,64,33,1112.0,1.0
1651,64,16,1112.0,1.0
1652,64,32,1112.0,1.0
1653,64,1,1113.0,1.0
1654,64,6,1114.0,1.0
1655,64,26,1115.0,1.0
1656,64,18,1115.0,1.0
1657,64,7,1116.0,1.0
1658,64,23,1116.0,1.0
1659,64,33,1117.0,1.0
1660,64,1,1118.0,1.0
1661,64,24,1120.0,1.0
1662,64,30,1120.0,1.0
1663,64,0,1120.0,1.0
1664,64,34,1120.0,1.0
1665,64,12,1120.0,1.0
1666,64,31,1121.0,1.0
1667,64,1,1122.0,1.0
1668,64,19,1123.0,1.0
1669,64,22,1124.0,1.0
1670,64,23,1124.0,1.0
1671,64,0,1125.0,1.0
1672,64,26,1126.0,1.0
1673,64,14,1126.0,1.0
1674,64,8,1128.0,1.0
1675,64,1,1128.0,1.0
1676,64,0,1130.0,1.0
1677,64,28,1130.0,1.0
1678,64,26,1131.0,1.0
1679,64,14,1132.0,1.0
1680,64,19,1132.0,1.0
1681,64,30,1132.0,1.0
1682,64,33,1133.0,1.0
1683,64,1,1134.0,1.0
1684,64,32,1135.0,1.0
1685,64,30,1136.0,1.0
1686,64,3,1136.0,1.0
1687,64,1,1136.0,1.0
1688,64,6,1136.0,1.0
1689,64,10,1137.0,1.0
1690,64,32,1139.0,1.0
1691,64,9,1140.0,1.0
1692,64,34,1140.0,1.0
1693,64,10,1140.0,1.0
1694,64,30,1140.0,1.0
1695,64,32,1142.0,1.0
1696,64,6,1142.0,1.0
1697,64,12,1143.0,1.0
1698,64,34,1144.0,1.0
1699,64,14,1144.0,1.0
1700,64,12,1144.0,1.0
1701,64,9,1145.0,1.0
1702,64,6,1145.0,1.0
1703,64,1,1146.0,1.0
1704,64,4,1147.0,1.0
1705,64,33,1148.0,1.0
1706,64,8,1148.0,1.0
1707,64,12,1149.0,1.0
1708,64,26,1150.0,1.0
1709,64,20,1151.0,1.0
1710,64,8,1152.0,1.0
1711,64,20,1152.0,1.0
1712,64,25,1153.0,1.0
1713,64,10,1154.0,1.0
1714,64,25,1155.0,1.0
1715,64,11,1155.0,1.0
1716,64,16,1156.0,1.0
1717,64,20,1157.0,1.0
1718,64,4,1158.0,1.0
1719,64,21,1158.0,1.0
1720,64,13,1160.0,1.0
1721,64,4,1160.0,1.0
1722,64,9,1160.0,1.0
1723,64,23,1160.0,1.0
1724,64,17,1160.0,1.0
1725,64,30,1160.0,1.0
1726,64,1,1161.0,1.0
1727,64,11,1163.0,1.0
1728,64,27,1164.0,1.0
1729,64,26,1164.0,1.0
1730,64,8,1164.0,1.0
1731,64,28,1165.0,1.0
1732,64,14,1166.0,1.0
1733,64,15,1166.0,1.0
1734,64,5,1168.0,1.0
1735,64,34,1168.0,1.0
1736,64,17,1170.0,1.0
1737,64,22,1170.0,1.0
1738,64,0,1170.0,1.0
1739,64,19,1171.0,1.0
1740,64,34,1172.0,1.0
1741,64,13,1172.0,1.0
1742,64,1,1173.0,1.0
1743,64,33,1174.0,1.0
1744,64,11,1174.0,1.0
1745,64,4,1175.0,1.0
1746,64,12,1176.0,1.0
1747,64,23,1176.0,1.0
1748,64,4,1176.0,1.0
1749,64,10,1177.0,1.0
1750,64,21,1178.0,1.0
1751,64,26,1179.0,1.0
1752,64,21,1180.0,1.0
1753,64,32,1180.0,1.0
1754,64,30,1180.0,1.0
1755,64,34,1180.0,1.0
1756,64,22,1182.0,1.0
1757,64,27,1182.0,1.0
1758,64,18,1183.0,1.0
1759,64,8,1184.0,1.0
1760,64,12,1184.0,1.0
1761,64,1,1185.0,1.0
1762,64,4,1185.0,1.0
1763,64,28,1186.0,1.0
1764,64,32,1187.0,1.0
1765,64,10,1188.0,1.0
1766,64,23,1188.0,1.0
1767,64,21,1189.0,1.0
1768,64,33,1190.0,1.0
1769,64,19,1190.0,1.0
1770,64,25,1191.0,1.0
1771,64,16,1192.0,1.0
1772,64,29,1192.0,1.0
1773,64,28,1193.0,1.0
1774,64,13,1194.0,1.0
1775,64,4,1195.0,1.0
1776,64,16,1196.0,1.0
1777,64,32,1196.0,1.0
1778,64,12,1196.0,1.0
1779,64,13,1197.0,1.0
1780,64,12,1198.0,1.0
1781,64,24,1200.0,1.0
1782,64,0,1200.0,1.0
1783,64,8,1200.0,1.0
1784,64,9,1200.0,1.0
1785,64,23,1200.0,1.0
1786,64,1,1201.0,1.0
1787,64,28,1202.0,1.0
1788,64,11,1203.0,1.0
1789,64,8,1204.0,1.0
1790,64,1,1205.0,1.0
1791,64,14,1206.0,1.0
1792,64,26,1206.0,1.0
1793,64,5,1208.0,1.0
1794,64,8,1208.0,1.0
1795,64,0,1210.0,1.0
1796,64,28,1210.0,1.0
1797,64,19,1211.0,1.0
1798,64,6,1212.0,1.0
1799,64,14,1212.0,1.0
1800,64,16,1212.0,1.0
1801,64,1,1213.0,1.0
1802,64,33,1214.0,1.0
1803,64,26,1215.0,1.0
1804,64,12,1216.0,1.0
1805,64,25,1216.0,1.0
1806,64,10,1217.0,1.0
1807,64,26,1219.0,1.0
1808,64,34,1220.0,1.0
1809,64,17,1220.0,1.0
1810,64,23,1220.0,1.0
1811,64,27,1222.0,1.0
1812,64,32,1222.0,1.0
1813,64,18,1223.0,1.0
1814,64,16,1224.0,1.0
1815,64,1,1224.0,1.0
1816,64,24,1225.0,1.0
1817,64,21,1226.0,1.0
1818,64,32,1227.0,1.0
1819,64,20,1228.0,1.0
1820,64,30,1228.0,1.0
1821,64,4,1228.0,1.0
1822,64,21,1229.0,1.0
1823,64,14,1230.0,1.0
1824,64,19,1230.0,1.0
1825,64,25,1231.0,1.0
1826,64,16,1232.0,1.0
1827,64,18,1232.0,1.0
1828,64,28,1233.0,1.0
1829,64,10,1234.0,1.0
1830,64,4,1235.0,1.0
1831,64,1,1236.0,1.0
1832,64,34,1236.0,1.0
1833,64,13,1237.0,1.0
1834,64,12,1238.0,1.0
1835,64,4,1238.0,1.0
1836,64,5,1240.0,1.0
1837,64,9,1240.0,1.0
1838,64,11,1240.0,1.0
1839,64,23,1240.0,1.0
1840,64,6,1240.0,1.0
1841,64,25,1240.0,1.0
1842,64,22,1241.0,1.0
1843,64,26,1243.0,1.0
1844,64,12,1244.0,1.0
1845,64,1,1244.0,1.0
1846,64,34,1244.0,1.0
1847,64,12,1246.0,1.0
1848,64,14,1246.0,1.0
1849,64,20,1248.0,1.0
1850,64,16,1248.0,1.0
1851,64,17,1250.0,1.0
1852,64,9,1250.0,1.0
1853,64,32,1251.0,1.0
1854,64,30,1252.0,1.0
1855,64,29,1252.0,1.0
1856,64,1,1253.0,1.0
1857,64,2,1254.0,1.0
1858,64,11,1254.0,1.0
1859,64,32,1255.0,1.0
1860,64,30,1256.0,1.0
1861,64,12,1256.0,1.0
1862,64,22,1256.0,1.0
1863,64,10,1257.0,1.0
1864,64,6,1258.0,1.0
1865,64,4,1259.0,1.0
1866,64,6,1260.0,1.0
1867,64,30,1260.0,1.0
1868,64,14,1260.0,1.0
1869,64,11,1260.0,1.0
1870,64,23,1260.0,1.0
1871,64,5,1262.0,1.0
1872,64,7,1262.0,1.0
1873,64,6,1263.0,1.0
1874,64,23,1264.0,1.0
1875,64,21,1264.0,1.0
1876,64,21,1265.0,1.0
1877,64,0,1265.0,1.0
1878,64,1,1266.0,1.0
1879,64,11,1267.0,1.0
1880,64,16,1268.0,1.0
1881,64,28,1268.0,1.0
1882,64,13,1269.0,1.0
1883,64,19,1270.0,1.0
1884,64,20,1270.0,1.0
1885,64,1,1271.0,1.0
1886,64,27,1272.0,1.0
1887,64,34,1272.0,1.0
1888,64,29,1273.0,1.0
1889,64,1,1274.0,1.0
1890,64,19,1275.0,1.0
1891,64,8,1276.0,1.0
1892,64,33,1276.0,1.0
1893,64,21,1277.0,1.0
1894,64,22,1278.0,1.0
1895,64,9,1280.0,1.0
1896,64,0,1280.0,1.0
1897,64,25,1280.0,1.0
1898,64,12,1280.0,1.0
1899,64,17,1280.0,1.0
1900,64,1,1281.0,1.0
1901,64,31,1282.0,1.0
1902,64,19,1283.0,1.0
1903,64,30,1284.0,1.0
1904,64,1,1284.0,1.0
1905,64,10,1285.0,1.0
1906,64,14,1286.0,1.0
1907,64,4,1286.0,1.0
1908,64,3,1288.0,1.0
1909,64,31,1288.0,1.0
1910,64,34,1288.0,1.0
1911,64,9,1290.0,1.0
1912,64,26,1291.0,1.0
1913,64,4,1292.0,1.0
1914,64,14,1292.0,1.0
1915,64,34,1292.0,1.0
1916,64,13,1293.0,1.0
1917,64,12,1294.0,1.0
1918,64,4,1295.0,1.0
1919,64,23,1296.0,1.0
1920,64,8,1296.0,1.0
1921,64,1,1296.0,1.0
1922,64,10,1297.0,1.0
1923,64,32,1299.0,1.0
1924,64,0,1300.0,1.0
1925,64,8,1300.0,1.0
1926,64,24,1300.0,1.0
1927,64,4,1300.0,1.0
1928,64,23,1300.0,1.0
1929,64,11,1302.0,1.0
1930,64,5,1302.0,1.0
1931,64,15,1303.0,1.0
1932,64,11,1304.0,1.0
1933,64,14,1304.0,1.0
1934,64,30,1304.0,1.0
1935,64,17,1305.0,1.0
1936,64,21,1306.0,1.0
1937,64,4,1307.0,1.0
1938,64,22,1308.0,1.0
1939,64,16,1308.0,1.0
1940,64,1,1309.0,1.0
1941,64,26,1310.0,1.0
1942,64,12,1310.0,1.0
1943,64,22,1311.0,1.0
1944,64,8,1312.0,1.0
1945,64,3,1312.0,1.0
1946,64,6,1312.0,1.0
1947,64,28,1313.0,1.0
1948,64,10,1314.0,1.0
1949,64,11,1315.0,1.0
1950,64,18,1315.0,1.0
1951,64,23,1316.0,1.0
1952,64,28,1317.0,1.0
1953,64,19,1318.0,1.0
1954,64,27,1318.0,1.0
1955,64,23,1320.0,1.0
1956,64,0,1320.0,1.0
1957,64,24,1320.0,1.0
1958,64,28,1320.0,1.0
1959,64,30,1320.0,1.0
1960,64,28,1321.0,1.0
1961,64,4,1323.0,1.0
1962,64,32,1324.0,1.0
1963,64,29,1324.0,1.0
1964,64,23,1324.0,1.0
1965,64,0,1325.0,1.0
1966,64,14,1326.0,1.0
1967,64,12,1326.0,1.0
1968,64,25,1328.0,1.0
1969,64,30,1328.0,1.0
1970,64,14,1328.0,1.0
1971,64,17,1330.0,1.0
1972,64,7,1330.0,1.0
1973,64,0,1330.0,1.0
1974,64,32,1331.0,1.0
1975,64,30,1332.0,1.0
1976,64,13,1332.0,1.0
1977,64,2,1333.0,1.0
1978,64,26,1334.0,1.0
1979,64,1,1334.0,1.0
1980,64,11,1335.0,1.0
1981,64,15,1336.0,1.0
1982,64,16,1336.0,1.0
1983,64,18,1336.0,1.0
1984,64,10,1337.0,1.0
1985,64,1,1338.0,1.0
1986,64,26,1339.0,1.0
1987,64,26,1340.0,1.0
1988,64,16,1340.0,1.0
1989,64,34,1340.0,1.0
1990,64,6,1340.0,1.0
1991,64,28,1342.0,1.0
1992,64,20,1342.0,1.0
1993,64,12,1343.0,1.0
1994,64,8,1344.0,1.0
1995,64,1,1344.0,1.0
1996,64,9,1345.0,1.0
1997,64,6,1345.0,1.0
1998,64,25,1346.0,1.0
1999,64,19,1347.0,1.0
2000,64,10,1348.0,1.0
2001,64,8,1348.0,1.0
2002,64,22,1349.0,1.0
2003,64,32,1350.0,1.0
2004,64,5,1351.0,1.0
2005,64,8,1352.0,1.0
2006,64,1,1353.0,1.0
2007,64,6,1354.0,1.0
2008,64,11,1355.0,1.0
2009,64,25,1355.0,1.0
2010,64,26,1356.0,1.0
2011,64,16,1356.0,1.0
2012,64,7,1356.0,1.0
2013,64,15,1357.0,1.0
2014,64,13,1358.0,1.0
2015,64,18,1360.0,1.0
2016,64,0,1360.0,1.0
2017,64,34,1360.0,1.0
2018,64,17,1360.0,1.0
2019,64,16,1360.0,1.0
2020,64,31,1361.0,1.0
2021,64,1,1362.0,1.0
2022,64,11,1363.0,1.0
2023,64,8,1364.0,1.0
2024,64,28,1365.0,1.0
2025,64,32,1366.0,1.0
2026,64,14,1366.0,1.0
2027,64,19,1368.0,1.0
2028,64,30,1368.0,1.0
2029,64,1,1368.0,1.0
2030,64,22,1368.0,1.0
2031,64,10,1370.0,1.0
2032,64,4,1370.0,1.0
2033,64,4,1371.0,1.0
2034,64,34,1372.0,1.0
2035,64,14,1372.0,1.0
2036,64,15,1372.0,1.0
2037,64,22,1373.0,1.0
2038,64,21,1374.0,1.0
2039,64,19,1375.0,1.0
2040,64,5,1376.0,1.0
2041,64,34,1376.0,1.0
2042,64,6,1376.0,1.0
2043,64,10,1377.0,1.0
2044,64,32,1379.0,1.0
2045,64,0,1380.0,1.0
2046,64,12,1380.0,1.0
2047,64,8,1380.0,1.0
2048,64,24,1380.0,1.0
2049,64,30,1380.0,1.0
2050,64,13,1382.0,1.0
2051,64,26,1382.0,1.0
2052,64,12,1383.0,1.0
2053,64,12,1384.0,1.0
2054,64,34,1384.0,1.0
2055,64,0,1385.0,1.0
2056,64,1,1385.0,1.0
2057,64,7,1386.0,1.0
2058,64,26,1387.0,1.0
2059,64,23,1388.0,1.0
2060,64,6,1388.0,1.0
2061,64,19,1388.0,1.0
2062,64,7,1389.0,1.0
2063,64,33,1390.0,1.0
2064,64,32,1390.0,1.0
2065,64,20,1391.0,1.0
2066,64,12,1392.0,1.0
2067,64,13,1392.0,1.0
2068,64,8,1392.0,1.0
2069,64,25,1393.0,1.0
2070,64,10,1394.0,1.0
2071,64,19,1395.0,1.0
2072,64,28,1396.0,1.0
2073,64,16,1396.0,1.0
2074,64,2,1397.0,1.0
2075,64,1,1398.0,1.0
2076,64,19,1398.0,1.0
2077,64,8,1400.0,1.0
2078,64,32,1400.0,1.0
2079,64,0,1400.0,1.0
2080,64,34,1400.0,1.0
2081,64,1,1401.0,1.0
2082,64,11,1403.0,1.0
2083,64,22,1404.0,1.0
2084,64,1,1404.0,1.0
2085,64,8,1404.0,1.0
2086,64,22,1405.0,1.0
2087,64,18,1406.0,1.0
2088,64,14,1406.0,1.0
2089,64,6,1408.0,1.0
2090,64,5,1408.0,1.0
2091,64,9,1410.0,1.0
2092,64,24,1410.0,1.0
2093,64,4,1411.0,1.0
2094,64,28,1412.0,1.0
2095,64,16,1412.0,1.0
2096,64,22,1413.0,1.0
2097,64,21,1414.0,1.0
2098,64,11,1414.0,1.0
2099,64,19,1415.0,1.0
2100,64,12,1416.0,1.0
2101,64,10,1416.0,1.0
2102,64,16,1416.0,1.0
2103,64,10,1417.0,1.0
2104,64,29,1418.0,1.0
2105,64,32,1419.0,1.0
2106,64,1,1420.0,1.0
2107,64,23,1420.0,1.0
2108,64,11,1420.0,1.0
2109,64,30,1420.0,1.0
2110,64,13,1422.0,1.0
2111,64,25,1422.0,1.0
2112,64,18,1423.0,1.0
2113,64,16,1424.0,1.0
2114,64,9,1425.0,1.0
2115,64,28,1426.0,1.0
2116,64,26,1427.0,1.0
2117,64,30,1428.0,1.0
2118,64,1,1428.0,1.0
2119,64,7,1429.0,1.0
2120,64,4,1430.0,1.0
2121,64,12,1430.0,1.0
2122,64,14,1430.0,1.0
2123,64,25,1431.0,1.0
2124,64,23,1432.0,1.0
2125,64,2,1432.0,1.0
2126,64,26,1432.0,1.0
2127,64,28,1433.0,1.0
2128,64,22,1434.0,1.0
2129,64,19,1435.0,1.0
2130,64,21,1436.0,1.0
2131,64,34,1436.0,1.0
2132,64,2,1437.0,1.0
2133,64,1,1438.0,1.0
2134,64,30,1440.0,1.0
2135,64,0,1440.0,1.0
2136,64,20,1440.0,1.0
2137,64,17,1440.0,1.0
2138,64,34,1440.0,1.0
2139,64,1,1441.0,1.0
2140,64,1,1442.0,1.0
2141,64,26,1443.0,1.0
2142,64,34,1444.0,1.0
2143,64,28,1444.0,1.0
2144,64,14,1446.0,1.0
2145,64,32,1446.0,1.0
2146,64,23,1448.0,1.0
2147,64,5,1448.0,1.0
2148,64,4,1450.0,1.0
2149,64,9,1450.0,1.0
2150,64,19,1451.0,1.0
2151,64,30,1452.0,1.0
2152,64,14,1452.0,1.0
2153,64,11,1452.0,1.0
2154,64,22,1453.0,1.0
2155,64,21,1454.0,1.0
2156,64,26,1455.0,1.0
2157,64,8,1456.0,1.0
2158,64,12,1456.0,1.0
2159,64,21,1456.0,1.0
2160,64,5,1456.0,1.0
2161,64,10,1457.0,1.0
2162,64,11,1459.0,1.0
2163,64,23,1460.0,1.0
2164,64,34,1460.0,1.0
2165,64,29,1460.0,1.0
2166,64,4,1460.0,1.0
2167,64,4,1462.0,1.0
2168,64,13,1462.0,1.0
2169,64,18,1463.0,1.0
2170,64,14,1464.0,1.0
2171,64,30,1464.0,1.0
2172,64,12,1464.0,1.0
2173,64,17,1465.0,1.0
2174,64,13,1465.0,1.0
2175,64,7,1466.0,1.0
2176,64,4,1467.0,1.0
2177,64,16,1468.0,1.0
2178,64,6,1468.0,1.0
2179,64,7,1469.0,1.0
2180,64,12,1470.0,1.0
2181,64,4,1470.0,1.0
2182,64,25,1471.0,1.0
2183,64,12,1472.0,1.0
2184,64,25,1472.0,1.0
2185,64,28,1473.0,1.0
2186,64,10,1474.0,1.0
2187,64,32,1475.0,1.0
2188,64,8,1476.0,1.0
2189,64,2,1477.0,1.0
2190,64,1,1478.0,1.0
2191,64,11,1478.0,1.0
2192,64,9,1480.0,1.0
2193,64,21,1480.0,1.0
2194,64,4,1480.0,1.0
2195,64,12,1480.0,1.0
2196,64,8,1480.0,1.0
2197,64,34,1480.0,1.0
2198,64,22,1481.0,1.0
2199,64,4,1483.0,1.0
2200,64,4,1484.0,1.0
2201,64,30,1484.0,1.0
2202,64,1,1484.0,1.0
2203,64,10,1485.0,1.0
2204,64,18,1486.0,1.0
2205,64,14,1486.0,1.0
2206,64,34,1488.0,1.0
2207,64,20,1488.0,1.0
2208,64,0,1490.0,1.0
2209,64,29,1490.0,1.0
2210,64,17,1490.0,1.0
2211,64,32,1491.0,1.0
2212,64,27,1492.0,1.0
2213,64,34,1492.0,1.0
2214,64,21,1493.0,1.0
2215,64,20,1494.0,1.0
2216,64,19,1494.0,1.0
2217,64,32,1495.0,1.0
2218,64,12,1496.0,1.0
2219,64,32,1496.0,1.0
2220,64,28,1496.0,1.0
2221,64,8,1496.0,1.0
2222,64,10,1497.0,1.0
2223,64,29,1498.0,1.0
2224,64,26,1499.0,1.0
2225,64,8,1500.0,1.0
2226,64,19,1500.0,1.0
2227,64,12,1502.0,1.0
2228,64,25,1502.0,1.0
2229,64,6,1503.0,1.0
2230,64,18,1504.0,1.0
2231,64,23,1504.0,1.0
2232,64,24,1505.0,1.0
2233,64,28,1506.0,1.0
2234,64,19,1507.0,1.0
2235,64,10,1508.0,1.0
2236,64,16,1508.0,1.0
2237,64,6,1509.0,1.0
2238,64,5,1510.0,1.0
2239,64,26,1510.0,1.0
2240,64,1,1511.0,1.0
2241,64,16,1512.0,1.0
2242,64,27,1512.0,1.0
2243,64,29,1513.0,1.0
2244,64,22,1514.0,1.0
2245,64,6,1515.0,1.0
2246,64,11,1515.0,1.0
2247,64,32,1516.0,1.0
2248,64,23,1516.0,1.0
2249,64,21,1516.0,1.0
2250,64,1,1517.0,1.0
2251,64,33,1518.0,1.0
2252,64,9,1520.0,1.0
2253,64,4,1520.0,1.0
2254,64,8,1520.0,1.0
2255,64,22,1520.0,1.0
2256,64,30,1520.0,1.0
2257,64,1,1521.0,1.0
2258,64,22,1522.0,1.0
2259,64,32,1523.0,1.0
2260,64,23,1524.0,1.0
2261,64,17,1525.0,1.0
2262,64,26,1526.0,1.0
2263,64,14,1526.0,1.0
2264,64,20,1528.0,1.0
2265,64,3,1528.0,1.0
2266,64,8,1528.0,1.0
2267,64,1,1528.0,1.0
2268,64,0,1530.0,1.0
2269,64,1,1530.0,1.0
2270,64,26,1531.0,1.0
2271,64,30,1532.0,1.0
2272,64,12,1532.0,1.0
2273,64,14,1532.0,1.0
2274,64,21,1533.0,1.0
2275,64,22,1534.0,1.0
2276,64,4,1535.0,1.0
2277,64,20,1536.0,1.0
2278,64,8,1536.0,1.0
2279,64,10,1537.0,1.0
2280,64,19,1539.0,1.0
2281,64,0,1540.0,1.0
2282,64,34,1540.0,1.0
2283,64,16,1540.0,1.0
2284,64,20,1540.0,1.0
2285,64,19,1542.0,1.0
2286,64,29,1542.0,1.0
2287,64,15,1543.0,1.0
2288,64,25,1544.0,1.0
2289,64,34,1544.0,1.0
2290,64,1,1545.0,1.0
2291,64,17,1545.0,1.0
2292,64,2,1546.0,1.0
2293,64,11,1547.0,1.0
2294,64,1,1548.0,1.0
2295,64,26,1548.0,1.0
2296,64,8,1548.0,1.0
2297,64,1,1549.0,1.0
2298,64,11,1550.0,1.0
2299,64,22,1551.0,1.0
2300,64,12,1552.0,1.0
2301,64,23,1552.0,1.0
2302,64,28,1553.0,1.0
2303,64,10,1554.0,1.0
2304,64,4,1555.0,1.0
2305,64,1,1555.0,1.0
2306,64,16,1556.0,1.0
2307,64,5,1556.0,1.0
2308,64,6,1557.0,1.0
2309,64,11,1558.0,1.0
2310,64,7,1558.0,1.0
2311,64,24,1560.0,1.0
2312,64,16,1560.0,1.0
2313,64,21,1560.0,1.0
2314,64,4,1560.0,1.0
2315,64,30,1560.0,1.0
2316,64,28,1561.0,1.0
2317,64,26,1563.0,1.0
2318,64,8,1564.0,1.0
2319,64,28,1564.0,1.0
2320,64,5,1564.0,1.0
2321,64,29,1565.0,1.0
2322,64,14,1566.0,1.0
2323,64,6,1566.0,1.0
2324,64,25,1568.0,1.0
2325,64,16,1568.0,1.0
2326,64,22,1570.0,1.0
2327,64,0,1570.0,1.0
2328,64,24,1570.0,1.0
2329,64,32,1571.0,1.0
2330,64,1,1572.0,1.0
2331,64,34,1572.0,1.0
2332,64,21,1573.0,1.0
2333,64,22,1574.0,1.0
2334,64,4,1574.0,1.0
2335,64,11,1575.0,1.0
2336,64,33,1576.0,1.0
2337,64,18,1576.0,1.0
2338,64,23,1576.0,1.0
2339,64,10,1577.0,1.0
2340,64,22,1578.0,1.0
2341,64,4,1579.0,1.0
2342,64,19,1580.0,1.0
2343,64,30,1580.0,1.0
2344,64,23,1580.0,1.0
2345,64,21,1580.0,1.0
2346,64,1,1582.0,1.0
2347,64,29,1582.0,1.0
2348,64,12,1583.0,1.0
2349,64,16,1584.0,1.0
2350,64,1,1584.0,1.0
2351,64,9,1585.0,1.0
2352,64,28,1585.0,1.0
2353,64,29,1586.0,1.0
2354,64,11,1587.0,1.0
2355,64,12,1588.0,1.0
2356,64,23,1588.0,1.0
2357,64,1,1589.0,1.0
2358,64,27,1590.0,1.0
2359,64,32,1590.0,1.0
2360,64,5,1591.0,1.0
2361,64,16,1592.0,1.0
2362,64,13,1592.0,1.0
2363,64,1,1593.0,1.0
2364,64,15,1594.0,1.0
2365,64,19,1595.0,1.0
2366,64,13,1596.0,1.0
2367,64,16,1596.0,1.0
2368,64,6,1597.0,1.0
2369,64,7,1598.0,1.0
